2017-01-16,4,504,1236,767,1102,4809,828,241,2652,404,1485
2017-01-16,5,501,1208,787,1113,4878,846,244,2664,409,1510
2017-01-16,6,495,1257,890,1133,5154,900,249,2830,421,1568
2017-01-16,7,502,1308,1046,1207,5678,1009,260,3112,460,1675
2017-01-16,8,518,1372,1119,1294,6356,1124,271,3405,520,1823
2017-01-16,9,543,1387,1084,1203,6454,1107,256,3461,522,1844
2017-01-16,10,538,1350,1012,1028,6480,1019,261,3366,506,1808
2017-01-16,11,522,1347,955,852,6494,929,264,3359,500,1780
2017-01-16,12,505,1320,911,812,6499,919,266,3350,512,1802
2017-01-16,13,485,1313,835,899,6486,900,303,3287,518,1805
2017-01-16,14,476,1319,851,946,6523,919,381,3208,515,1807
2017-01-16,15,461,1330,849,1059,6515,911,361,3288,522,1795
2017-01-16,16,472,1320,879,1190,6477,964,379,3250,517,1808
2017-01-16,17,490,1367,972,1366,6569,1065,376,3380,528,1837
2017-01-16,18,509,1446,1090,1454,6925,1206,371,3597,566,1883
2017-01-16,19,533,1443,1080,1438,6998,1218,385,3555,571,1864
2017-01-16,20,539,1462,1060,1418,6896,1208,389,3479,578,1840
2017-01-16,21,533,1440,1003,1402,6727,1179,380,3448,574,1809
2017-01-16,22,529,1405,934,1327,6430,1112,359,3355,543,1745
2017-01-16,23,554,1370,856,1224,5990,1019,338,3116,514,1645
2017-01-16,24,540,1320,768,1153,5506,928,352,2871,465,1522
2017-01-17,1,514,1286,799,1018,5123,872,335,2714,428,1475
2017-01-17,2,498,1273,752,1032,4948,841,310,2644,407,1421
2017-01-17,3,496,1266,729,1052,4831,817,301,2565,396,1381
2017-01-17,4,498,1268,765,1033,4802,804,278,2562,391,1339
2017-01-17,5,458,1227,796,1032,4846,812,266,2622,410,1327
2017-01-17,6,453,1206,861,1087,5058,857,214,2764,415,1364
2017-01-17,7,471,1270,1035,1129,5605,958,218,2988,451,1472
2017-01-17,8,502,1340,1043,1260,6243,1053,175,3343,502,1622
2017-01-17,9,529,1358,970,1280,6457,1099,163,3476,522,1692
2017-01-17,10,533,1372,901,1184,6577,1127,167,3505,535,1692
2017-01-17,11,521,1407,861,1207,6782,1153,176,3603,551,1688
2017-01-17,12,505,1366,875,1244,6900,1166,181,3615,563,1713
2017-01-17,13,475,1325,902,1280,6934,1150,190,3628,527,1690
2017-01-17,14,451,1335,938,1281,6954,1133,203,3569,512,1667
2017-01-17,15,446,1298,975,1286,6889,1119,244,3488,512,1657
2017-01-17,16,452,1296,996,1334,6843,1130,298,3473,520,1662
2017-01-17,17,474,1317,1058,1395,6955,1186,348,3507,530,1693
